#date,queriesUDP_IPV4,queriesTCP_IPv4,queriesTOTAL_IPv4,ratioTCP_IPv4,queriesUDP_IPV6,queriesTCP_IPv6,queriesTOTAL_IPv6,ratioTCP_IPv6
20160115,3139771446,44114255,3183885701,1.39,238072590,1199252,239271842,0.5
20160116,2780801330,50032629,2830833959,1.77,224637230,1258152,225895382,0.56
20160117,2756519166,49353534,2805872700,1.76,224490243,1378107,225868350,0.61
20160118,3148602682,58616298,3207218980,1.83,249626895,3447534,253074429,1.36
20160119,3198626450,50547745,3249174195,1.56,247062055,1735499,248797554,0.7
20160120,3242286742,39604716,3281891458,1.21,238832247,919730,239751977,0.38
20160121,4161154454,18977952,4180132406,0.45,249137169,601962,249739131,0.24
20160122,3855659142,20250712,3875909854,0.52,244481936,561854,245043790,0.23
20160123,3347731217,18648322,3366379539,0.55,231824277,545204,232369481,0.23
20160124,3331545898,19887619,3351433517,0.59,239317581,575806,239893387,0.24
20160125,4059269782,22710599,4081980381,0.56,251196795,591316,251788111,0.23
20160126,4097292256,26282636,4123574892,0.64,264955460,565900,265521360,0.21
20160127,4037670523,18765026,4056435549,0.46,263760843,560221,264321064,0.21
20160128,4167045910,18148134,4185194044,0.43,255201356,562016,255763372,0.22
20160129,4102864356,19709564,4122573920,0.48,253320845,593566,253914411,0.23
20160130,3682396009,18742624,3701138633,0.51,237822206,555223,238377429,0.23
20160131,3664262185,18218822,3682481007,0.49,237189055,553829,237742884,0.23
20160201,4377030953,19258573,4396289526,0.44,257064677,597183,257661860,0.23
20160202,4303001680,18758774,4321760454,0.43,260442803,609420,261052223,0.23
20160203,4349914794,16981386,4366896180,0.39,265162788,578940,265741728,0.22
20160204,4320601782,17547509,4338149291,0.4,260851286,590888,261442174,0.23
20160205,4348625278,16229710,4364854988,0.37,266039555,586269,266625824,0.22
20160206,3876717839,14319231,3891037070,0.37,246927463,514978,247442441,0.21
20160207,3633378518,15536823,3648915341,0.43,245253518,534797,245788315,0.22
20160208,3957364862,16716094,3974080956,0.42,254823531,517057,255340588,0.2
20160209,4175427031,16898565,4192325596,0.4,259666311,570686,260236997,0.22
20160210,4180924277,17261061,4198185338,0.41,262338336,616738,262955074,0.23
20160211,4105467184,17259120,4122726304,0.42,255780060,577075,256357135,0.23
20160212,3986128549,17108624,4003237173,0.43,255467204,604525,256071729,0.24
20160213,3733542325,16894901,3750437226,0.45,241077927,576472,241654399,0.24
20160214,3712720307,16549138,3729269445,0.44,239524125,579683,240103808,0.24
20160215,4262972597,15331614,4278304211,0.36,253809848,568191,254378039,0.22
20160216,4699428427,14571599,4714000026,0.31,259863184,616321,260479505,0.24
20160217,4284443132,15288321,4299731453,0.36,266455507,1050465,267505972,0.39
20160218,4364549174,16470831,4381020005,0.38,274256802,1092974,275349776,0.4
20160219,4336395923,18519612,4354915535,0.43,269174877,1125752,270300629,0.42
20160220,3982515649,15498439,3998014088,0.39,252518608,1013067,253531675,0.4
20160221,3739705541,15248603,3754954144,0.41,253693507,911296,254604803,0.36
20160222,4292300726,16513138,4308813864,0.38,268370599,1056184,269426783,0.39
20160223,4430361108,19995497,4450356605,0.45,277904098,1074000,278978098,0.38
20160224,4407418493,17848589,4425267082,0.4,292670103,1094231,293764334,0.37
20160225,4512078150,21960271,4534038421,0.48,295479527,1058432,296537959,0.36
20160226,4529744087,22663691,4552407778,0.5,291388010,1039761,292427771,0.36
20160227,3963704683,22821992,3986526675,0.57,274912692,1056893,275969585,0.38
20160228,3919363508,21894257,3941257765,0.56,269759913,915438,270675351,0.34
20160229,4914615277,33647705,4948262982,0.68,284138267,1072160,285210427,0.38
20160301,4900240143,37768707,4938008850,0.76,304388268,1092039,305480307,0.36
20160302,5000247794,35065305,5035313099,0.7,298805478,952732,299758210,0.32
20160303,5179561653,33936982,5213498635,0.65,311158757,943555,312102312,0.3
20160304,4902417875,39705588,4942123463,0.8,302558274,956559,303514833,0.32
20160305,4558778762,34791376,4593570138,0.76,281346779,956232,282303011,0.34
20160306,4381787289,35668714,4417456003,0.81,282372029,864442,283236471,0.31
20160307,4969119137,35577572,5004696709,0.71,296528239,976096,297504335,0.33
20160308,5221386034,35664556,5257050590,0.68,304312807,1121790,305434597,0.37
20160309,5110221015,34757244,5144978259,0.68,310150499,1154696,311305195,0.37
